id,name,released,rating,ratings_count,metacritic,playtime,genres,platforms
326239,Lego Star Wars: The Skywalker Saga,2022-04-05,3.86,223,80.0,7,"Platformer, Adventure, Action","PC, PlayStation 5, Xbox One, PlayStation 4, Xbox Series S/X, Nintendo Switch"
452635,Kena: Bridge of Spirits,2021-09-21,3.99,452,80.0,4,"Shooter, Adventure, Action, Strategy, Indie","PC, PlayStation 5, PlayStation 4, Xbox Series S/X"
406445,Wide Ocean Big Jacket,2020-01-21,4.31,15,79.0,1,"Casual, Indie, Adventure, Simulation","PC, Nintendo Switch, iOS, macOS"
62359,Monster Sanctuary,2020-12-08,3.6,48,79.0,3,"Indie, Strategy, Adventure, RPG","PC, Xbox One, PlayStation 4, Nintendo Switch"
440079,DiRT 5,2020-11-05,3.25,242,79.0,2,"Racing, Arcade","PC, PlayStation 5, Xbox One, PlayStation 4, Xbox Series S/X"
376110,Wayward Strand,2022-09-15,0.0,1,79.0,5,"Indie, Adventure, RPG, Simulation","PC, PlayStation 5, Xbox One, PlayStation 4, Xbox Series S/X, Nintendo Switch"
50677,Superhot: Mind Control Delete,2020-07-15,3.86,384,79.0,2,"Indie, Action","PC, Xbox One, PlayStation 4, macOS, Linux"
455585,New Pokémon Snap,2021-04-30,3.88,40,79.0,0,"Casual, Simulation",Nintendo Switch
351003,Roguebook,2021-06-16,4.0,26,79.0,3,"Adventure, RPG, Strategy, Card, Indie","PC, macOS, Linux"
51079,Exo One,2021-11-18,3.76,95,79.0,2,"Indie, Adventure, Simulation","PC, Xbox One, Xbox Series S/X"
520303,Cafe Enchante,2020-11-05,0.0,0,79.0,0,Adventure,Nintendo Switch
326221,Röki,2020-07-23,4.2,59,79.0,4,"Indie, Adventure","PC, PlayStation 5, PlayStation 4, Xbox Series S/X, Nintendo Switch, macOS"
440086,Scarlet Nexus,2021-06-25,3.61,206,79.0,7,"Adventure, Action, RPG","PC, PlayStation 5, Xbox One, PlayStation 4, Xbox Series S/X"
418467,Call of Duty: Warzone,2020-03-10,3.62,391,79.0,0,Shooter,"PC, Xbox One, PlayStation 4"
564757,Sifu,2022-02-08,4.07,374,79.0,3,"Action, Fighting","PC, PlayStation 5, Xbox One, PlayStation 4, Xbox Series S/X, Nintendo Switch"
484505,Puyo Puyo Tetris 2,2020-12-08,3.88,16,79.0,3,"Casual, Family, Action, Puzzle","PC, PlayStation 5, Xbox One, PlayStation 4, Xbox Series S/X, Nintendo Switch, macOS, Linux"
566671,3 out of 10: Season One,2020-08-06,3.24,20,79.0,0,Adventure,"PC, Xbox One, Xbox Series S/X, Nintendo Switch"
455532,Star Wars: Squadrons,2020-10-02,3.16,272,79.0,3,"Action, Simulation","PC, Xbox One, PlayStation 4"
482920,TOEM,2021-09-16,4.08,93,79.0,2,"Casual, Indie, Adventure","PC, PlayStation 5, Nintendo Switch, macOS"
62506,Flynn: Son of Crimson,2021-09-15,3.26,29,79.0,4,"Indie, Adventure, Action","PC, Xbox One, PlayStation 4, Nintendo Switch, macOS"
416036,Fuser,2020-11-10,3.67,32,79.0,3,"Casual, Family, Simulation","PC, Xbox One, PlayStation 4, Nintendo Switch"
421711,Paper Beast,2020-03-24,2.72,24,79.0,1,"Casual, Indie, Adventure, Simulation","PC, PlayStation 4"
377825,Midnight Protocol,2021-10-12,2.83,11,79.0,3,"Strategy, Indie, Action, RPG","PC, macOS, Linux"
454544,Metal: Hellsinger,2022-09-15,3.95,188,79.0,3,"Shooter, Adventure, Action","PC, PlayStation 5, Xbox One, PlayStation 4, Xbox Series S/X"
437062,THE WONDERFUL 101: REMASTERED,2020-05-19,3.82,36,78.0,2,"Adventure, Action","PC, PlayStation 4, Nintendo Switch"
404527,Pascal's Wager,2020-01-16,3.64,11,78.0,0,"Action, RPG","PC, iOS, Android"
302916,Dandy Ace,2021-03-25,2.79,17,78.0,4,"Indie, Action","PC, Xbox One, Nintendo Switch"
388313,Control: The Foundation,2020-03-26,4.02,184,78.0,0,"Shooter, Adventure, Action","PC, Xbox One, PlayStation 4"
536709,Labyrinth City: Pierre the Maze Detective,2021-06-22,3.92,13,78.0,1,"Casual, Indie, Adventure, Puzzle","PC, Nintendo Switch"
327203,Chivalry 2,2021-06-08,3.75,93,78.0,4,"Action, Fighting","PC, PlayStation 5, Xbox One, PlayStation 4, Xbox Series S/X"
401804,Ys IX: Monstrum Nox,2021-02-05,3.91,32,78.0,7,"Adventure, Action, RPG","PC, PlayStation 4, Nintendo Switch"
428775,Adios,2021-03-17,3.58,35,78.0,2,"Indie, Adventure","PC, Xbox One"
442854,Mafia: Definitive Edition,2020-09-25,4.24,1087,78.0,10,"Shooter, Action","PC, Xbox One, PlayStation 4, Xbox Series S/X"
10069,Mount & Blade II: Bannerlord,2022-10-25,4.23,291,78.0,19,"Strategy, Action, RPG, Simulation","PC, PlayStation 5, Xbox One, PlayStation 4, Xbox Series S/X"
934469,Taiko no Tatsujin The Drum Master!,2022-01-27,0.0,0,78.0,0,Arcade,"PC, Xbox One, Xbox Series S/X"
759893,JUSTICE SUCKS,2022-09-08,0.0,2,78.0,2,Action,"PC, PlayStation 5, Xbox One, PlayStation 4, Xbox Series S/X, Nintendo Switch"
419904,PixelJunk Eden 2,2020-12-10,0.0,0,78.0,0,Action,Nintendo Switch
380835,Shadow Empire,2020-12-02,0.0,5,78.0,2,"Strategy, RPG, Simulation",PC
379486,Going Under,2020-09-24,3.72,73,78.0,3,"Indie, Action","PC, Xbox One, PlayStation 4, Nintendo Switch"
428053,Rain on Your Parade,2021-04-15,3.4,92,78.0,2,"Casual, Indie, Adventure, Action","PC, Xbox One, Xbox Series S/X, macOS, Linux"
302303,Windjammers 2,2022-01-20,4.07,41,78.0,1,"Indie, Sports","PC, PlayStation 5, Xbox One, PlayStation 4, Xbox Series S/X, Nintendo Switch"
568863,Doom Eternal: The Ancient Gods - Part Two,2021-03-18,4.15,63,78.0,0,"Shooter, Action","PC, Xbox One, PlayStation 4"
487910,Immortals: Fenyx Rising,2020-12-03,3.73,381,78.0,3,"Adventure, Action, RPG","PC, PlayStation 5, Xbox One, PlayStation 4, Xbox Series S/X, Nintendo Switch"
302369,Neon Abyss,2020-07-13,3.43,140,78.0,4,"Platformer, Shooter, Indie, Action","PC, Xbox One, PlayStation 4, Nintendo Switch"
490417,Hyrule Warriors: Age of Calamity,2020-11-20,3.88,75,78.0,0,"Adventure, Action, Fighting",Nintendo Switch
490752,Riders Republic,2021-10-28,3.31,80,78.0,4,"Massively Multiplayer, Action, Sports","PC, PlayStation 5, Xbox One, PlayStation 4, Xbox Series S/X"
15272,System Shock,2023-05-30,3.86,123,78.0,2,"Shooter, Adventure, Action","PC, PlayStation 5, Xbox One, PlayStation 4, Xbox Series S/X, Linux"
277953,Cake Bash,2020-10-15,0.0,3,78.0,4,"Casual, Indie, Action, Fighting","PC, Xbox One, PlayStation 4"
387329,Eldest Souls,2021-07-29,3.78,38,78.0,3,"Indie, Adventure, Action","PC, PlayStation 5, Xbox One, PlayStation 4, Xbox Series S/X, Nintendo Switch"
530269,Road 96,2021-08-16,3.94,256,78.0,6,"Indie, Adventure, Action","PC, PlayStation 5, Xbox One, PlayStation 4, Xbox Series S/X, Nintendo Switch"
50775,GTFO,2021-12-09,3.67,85,78.0,5,"Adventure, Action",PC
440070,Lone Echo II,2021-10-12,0.0,4,78.0,0,"Adventure, Action",PC
505871,The Jackbox Party Pack 7,2020-10-15,4.3,57,78.0,3,"Casual, Indie","PC, Xbox One, PlayStation 4, Nintendo Switch, iOS, Android, macOS, Linux"
301514,Solar Ash,2021-12-02,3.82,66,78.0,3,"Adventure, Action","PC, PlayStation 5, Xbox One, PlayStation 4, Xbox Series S/X"
319120,art of rally,2020-09-23,3.45,125,78.0,2,"Racing, Indie, Sports","PC, PlayStation 5, Xbox One, PlayStation 4, Nintendo Switch, macOS, Linux"
442841,WRC 9 FIA World Rally Championship,2020-09-04,3.88,17,78.0,3,"Racing, Simulation, Sports","PC, PlayStation 5, Xbox One, PlayStation 4, Xbox Series S/X, Nintendo Switch"
274766,The Pathless,2020-11-12,3.89,104,78.0,2,"Indie, Adventure, Action","PC, PlayStation 5, PlayStation 4, macOS"
428685,Trifox,2022-10-14,0.0,1,78.0,1,"Indie, Shooter, Adventure, Action","PC, PlayStation 5, Xbox One, PlayStation 4, Xbox Series S/X, Nintendo Switch"
353919,Granblue Fantasy: Versus,2020-03-13,3.49,48,78.0,4,"Action, Fighting","PC, PlayStation 4"
455598,Lost in Random,2021-09-10,3.61,66,78.0,2,"Indie, Adventure, Action","PC, PlayStation 5, Xbox One, PlayStation 4, Xbox Series S/X, Nintendo Switch"
484912,Record of Lodoss War: Deedlit in Wonder Labyrinth,2021-03-27,4.1,59,78.0,2,"Platformer, Action","PC, PlayStation 5, Xbox One, PlayStation 4, Xbox Series S/X, Nintendo Switch"
388308,Overwatch 2,2022-10-04,3.11,366,78.0,4,"Shooter, Massively Multiplayer, Action","PC, PlayStation 5, Xbox One, PlayStation 4, Xbox Series S/X, Nintendo Switch"
326248,Ghostwire: Tokyo,2022-03-24,3.55,305,78.0,7,Action,"PC, PlayStation 5, Xbox Series S/X"
50837,Rise of the Third Power,2022-10-02,0.0,4,78.0,6,"Indie, Adventure, Action, RPG","PC, Xbox One, PlayStation 4, Nintendo Switch, macOS, Linux"
244699,PHOGS!,2020-12-03,3.19,37,78.0,3,"Adventure, Puzzle, Casual, Indie, Platformer","PC, Xbox One, PlayStation 4, Nintendo Switch"
422854,Good Job!,2020-03-26,3.5,21,78.0,0,"Action, Puzzle",Nintendo Switch
316860,Fury Unleashed,2020-05-07,3.42,25,78.0,0,"Shooter, Adventure, Action","PC, Xbox One, PlayStation 4, Nintendo Switch, iOS, macOS, Linux"
566447,Revita,2021-03-03,0.0,5,78.0,2,"Adventure, Action, RPG, Indie, Platformer","PC, Nintendo Switch"
427519,Amnesia: Rebirth,2020-10-20,3.4,175,78.0,5,"Indie, Adventure, Action","PC, PlayStation 4, macOS, Linux"
366083,Black Book,2021-08-10,4.06,187,78.0,5,"Indie, Strategy, Adventure, RPG","PC, PlayStation 5, Xbox One, PlayStation 4, Xbox Series S/X, Nintendo Switch, macOS"
558986,Capcom Arcade Stadium,2021-02-17,2.68,73,78.0,1,"Arcade, Action","PC, Xbox One, PlayStation 4, Nintendo Switch"
271414,Olija,2021-01-28,3.59,32,78.0,2,"Indie, Adventure, Action","PC, Xbox One, PlayStation 4, Nintendo Switch"
49417,Wytchwood,2021-12-09,3.76,16,78.0,2,"Casual, Indie, Adventure, RPG","PC, PlayStation 5, Xbox One, PlayStation 4, Xbox Series S/X, Nintendo Switch"
419937,Fights in Tight Spaces,2021-12-02,3.78,34,78.0,6,"Strategy, Action, Puzzle","PC, Xbox One, Xbox Series S/X"
327202,Evil Genius 2 World Domination,2021-03-30,3.35,95,77.0,6,"Strategy, Simulation","PC, PlayStation 5, Xbox One, PlayStation 4, Xbox Series S/X"
559111,Strangeland,2021-05-25,4.15,12,77.0,4,Adventure,PC
350126,Solasta: Crown of the Magister,2021-05-27,3.47,57,77.0,5,"Strategy, Adventure, RPG","PC, Xbox Series S/X, macOS"
359267,Shady Part of Me,2020-12-11,4.14,29,77.0,4,"Indie, Adventure","PC, Xbox One, PlayStation 4, Nintendo Switch"
366882,Humankind,2021-08-17,3.66,158,77.0,8,Strategy,"PC, macOS"
58758,Dying Light 2 Stay Human,2022-02-04,3.65,423,77.0,23,"Adventure, Action, RPG","PC, PlayStation 5, Xbox One, PlayStation 4, Xbox Series S/X, Nintendo Switch"
275641,Moving Out,2020-04-28,3.65,199,77.0,2,"Casual, Indie, Action, Simulation","PC, Xbox One, PlayStation 4, Nintendo Switch, macOS"
530345,Tchia,2023-03-21,3.33,50,77.0,10,"Adventure, Action","PC, PlayStation 5, PlayStation 4, Xbox Series S/X, Nintendo Switch"
494485,Batbarian: Testament of the Primordials,2020-10-12,3.75,8,77.0,5,"Adventure, Action, RPG, Indie, Platformer","PC, Xbox One, Nintendo Switch, macOS"
395981,Atelier Shallie: Alchemists of the Dusk Sea DX,2020-01-14,3.57,7,77.0,18,"Adventure, RPG","PC, PlayStation 4, Nintendo Switch"
427679,Atelier Escha & Logy: Alchemists of the Dusk Sky DX,2020-01-14,4.29,7,77.0,8,"Adventure, RPG","PC, PlayStation 4, Nintendo Switch"
438599,BPM: BULLETS PER MINUTE,2020-09-15,3.69,136,77.0,2,"Indie, Shooter, Adventure, Action","PC, Xbox One, PlayStation 4"
380836,When The Past Was Around,2020-09-21,3.89,42,77.0,2,"Casual, Indie, Adventure","PC, Xbox One, PlayStation 4, Nintendo Switch, iOS, macOS"
492223,Scott Pilgrim vs. The World: The Game – Complete Edition,2021-01-14,3.61,62,77.0,1,"Adventure, Action, Fighting","PC, Xbox One, PlayStation 4, Nintendo Switch"
398409,Weird West,2022-03-31,3.76,177,77.0,5,"Adventure, Action, RPG, Simulation, Indie","PC, PlayStation 5, Xbox One, PlayStation 4, Xbox Series S/X"
428560,Picross S4,2020-04-23,4.29,7,77.0,0,Puzzle,Nintendo Switch
514895,Ocean's Heart,2020-01-21,3.27,11,77.0,3,"Indie, Adventure, Action, RPG",PC
326271,LEMNIS GATE,2021-09-28,3.12,15,77.0,2,"Indie, Shooter, Strategy, Action","PC, PlayStation 5, Xbox One, PlayStation 4, Xbox Series S/X"
471011,Shin Megami Tensei III: Nocturne HD Remaster,2021-05-20,3.89,34,77.0,5,"Action, RPG","PC, PlayStation 4, Nintendo Switch"
548148,Yakuza 3 Remastered,2021-01-27,3.63,104,77.0,6,"Adventure, Action","PC, Xbox One, PlayStation 4"
248474,Lost Words: Beyond the Page,2021-04-05,3.91,22,77.0,3,"Adventure, Action, Puzzle, Casual, Family, Indie","PC, Xbox One, PlayStation 4, Nintendo Switch, iOS"
440083,Call of the Sea,2020-12-08,3.7,229,77.0,3,"Casual, Indie, Adventure, Puzzle","PC, PlayStation 5, Xbox One, PlayStation 4, Xbox Series S/X"
440080,Mortal Kombat 11: Aftermath,2020-05-26,4.02,59,77.0,0,"Action, Fighting","PC, Xbox One, PlayStation 4, Nintendo Switch"
59883,Temtem,2020-01-21,3.54,79,77.0,8,"Massively Multiplayer, Adventure, RPG, Indie","PC, PlayStation 5, Xbox One, PlayStation 4, Nintendo Switch"
471031,As Dusk Falls,2022-07-18,4.03,167,77.0,7,Adventure,"PC, Xbox Series S/X"
428555,XCOM: Chimera Squad,2020-04-23,3.49,113,77.0,4,Strategy,PC
455582,Wraith the oblivion - Afterlife,2021-04-22,0.0,1,76.0,0,"Adventure, Action","PC, PlayStation 4"
930836,World of Demons,2021-04-02,0.0,1,76.0,0,Action,"iOS, macOS"
797905,Super Perils of Baking,2022-06-03,0.0,0,76.0,0,"Casual, Indie, Action","PC, PlayStation 5, Xbox One, PlayStation 4, Nintendo Switch"
505782,King Arthur: Knight's Tale,2022-04-26,3.39,28,76.0,4,"Strategy, RPG","PC, PlayStation 5, Xbox Series S/X"
484501,Kingdom Hearts: Melody of Memory,2020-11-13,3.77,34,76.0,0,"Family, Arcade","PC, Xbox One, PlayStation 4, Nintendo Switch"
249954,Carrion,2020-07-23,3.86,444,76.0,4,"Indie, Adventure, Action","PC, Xbox One, PlayStation 4, Nintendo Switch, macOS, Linux"
61694,Noita,2020-10-15,4.04,292,76.0,3,"Adventure, Action, RPG, Simulation, Indie",PC
397479,Axiom Verge 2,2021-08-11,3.79,32,76.0,2,"Adventure, Action, Puzzle, Indie, Platformer","PC, PlayStation 5, PlayStation 4, Nintendo Switch, Linux"
530503,South of the Circle,2020-10-30,3.72,24,76.0,2,Adventure,"PC, PlayStation 5, Xbox One, PlayStation 4, Xbox Series S/X, Nintendo Switch, iOS, macOS"
485218,Tormented Souls,2021-08-26,3.64,53,76.0,4,"Adventure, Action","PC, PlayStation 5, Xbox One, PlayStation 4, Xbox Series S/X, Nintendo Switch"
529784,F.I.S.T.: Forged In Shadow Torch,2021-09-07,3.68,71,76.0,6,"Adventure, Action","PC, PlayStation 5, PlayStation 4"
364972,The Big Con,2021-08-31,3.54,13,76.0,4,Adventure,"PC, Xbox One, Xbox Series S/X"
11061,Wildfire,2020-05-26,3.12,23,76.0,3,"Indie, Strategy, Adventure, Action","PC, Xbox One, PlayStation 4, Nintendo Switch"
50370,Parkasaurus,2020-08-13,3.47,16,76.0,3,Simulation,PC
471033,NHL 21,2020-10-16,3.21,29,76.0,0,Sports,"Xbox One, PlayStation 4"
270722,The Wild at Heart,2021-05-19,3.64,41,76.0,8,"Indie, Strategy, Adventure","PC, Xbox One, Xbox Series S/X, Nintendo Switch"
72757,Pumpkin Jack,2020-10-23,3.68,55,76.0,3,"Indie, Adventure, Action","PC, PlayStation 5, Xbox One, PlayStation 4, Xbox Series S/X, Nintendo Switch"
397473,Back 4 Blood,2021-10-07,3.23,330,76.0,6,"Shooter, Action","PC, PlayStation 5, Xbox One, PlayStation 4, Xbox Series S/X"
327250,Trigger Witch,2021-07-28,0.0,0,76.0,0,"Indie, Shooter, Adventure, Action","PC, Xbox One, PlayStation 4, Nintendo Switch"
451578,Samurai Shodown NeoGeo Collection,2020-06-11,0.0,4,76.0,1,"Action, Fighting","PC, Xbox One, PlayStation 4, Nintendo Switch"
420977,DOOM 64 (2020),2020-03-19,3.64,129,76.0,1,"Shooter, Action","PC, Xbox One, PlayStation 4, Nintendo Switch"
327208,Zombie Army 4: Dead War,2020-02-04,3.36,108,76.0,4,"Shooter, Arcade, Action","PC, Xbox One, PlayStation 4, Nintendo Switch"
295068,Airborne Kingdom,2020-12-17,3.58,24,76.0,2,"Strategy, Indie, Simulation","PC, PlayStation 5, Xbox One, PlayStation 4, Xbox Series S/X, Nintendo Switch, macOS"
290899,Into the Radius VR,2020-07-20,4.21,14,76.0,2,Action,PC
60848,Bonkies,2021-01-29,0.0,1,76.0,1,"Casual, Indie","PC, Xbox One, PlayStation 4, Nintendo Switch"
428701,Floppy Knights,2022-05-24,3.29,14,76.0,1,"Strategy, Indie","PC, Xbox One, Xbox Series S/X, Nintendo Switch, macOS"
558978,SAMURAI WARRIORS 5,2021-07-26,3.64,11,76.0,10,Action,"PC, Xbox One, PlayStation 4, Nintendo Switch"
259932,Omno,2021-07-29,3.49,91,76.0,3,Adventure,"PC, Xbox One, PlayStation 4, Nintendo Switch"
479677,Doom Eternal: The Ancient Gods - Part One,2020-10-20,4.13,74,76.0,0,"Shooter, Action","PC, Xbox One, PlayStation 4"
425206,Utawarerumono: Prelude to the Fallen (Remastered),2020-04-26,3.5,10,76.0,4,"Strategy, Adventure, RPG, Simulation","PC, PlayStation 4, PS Vita"
366894,Shantae and the Seven Sirens,2020-05-27,3.51,33,76.0,7,"Platformer, Adventure","PC, Xbox One, PlayStation 4, Nintendo Switch, iOS, macOS"
391399,Tell Me Why,2020-08-27,3.17,295,76.0,2,Adventure,"PC, Xbox One"
546464,FIFA 22,2021-09-27,3.38,229,76.0,21,Sports,"PC, PlayStation 5, Xbox One, PlayStation 4, Xbox Series S/X, Nintendo Switch"
500651,Let's Sing Queen,2020-10-02,0.0,0,76.0,0,Casual,"Xbox One, PlayStation 4, Nintendo Switch"
452657,Bugsnax,2020-11-12,3.54,174,76.0,4,"Casual, Indie, Adventure, Action","PC, PlayStation 5, PlayStation 4, Xbox Series S/X, Nintendo Switch, iOS, macOS"
65238,Mythic Ocean,2021-07-09,0.0,2,76.0,3,"Indie, Adventure","PC, Xbox One, Nintendo Switch"
274756,Journey to the Savage Planet,2020-01-28,3.64,212,76.0,3,"Adventure, Action","PC, Xbox One, PlayStation 4, Nintendo Switch"
350748,Children of Silentown,2023-01-11,4.0,14,76.0,5,"Casual, Indie, Adventure","PC, PlayStation 5, Xbox One, PlayStation 4, Xbox Series S/X, Nintendo Switch"
481910,Call of Duty: Black Ops Cold War,2020-11-13,3.8,368,76.0,11,"Shooter, Action","PC, PlayStation 5, Xbox One, PlayStation 4, Xbox Series S/X"
327244,Trials of Mana Remastered,2020-04-24,3.36,77,76.0,6,"Action, RPG","PC, PlayStation 4, Nintendo Switch, iOS"
440084,Chorus,2021-12-02,3.54,79,76.0,3,"Indie, Shooter, Adventure, Action","PC, PlayStation 5, Xbox One, PlayStation 4, Xbox Series S/X"
499258,Midnight Fight Express,2022-08-23,3.62,90,76.0,2,"Indie, Action","PC, Xbox One, PlayStation 4, Xbox Series S/X, Nintendo Switch"
427692,The Girl of Glass: A Summer Bird's Tale,2020-09-22,0.0,0,75.0,10,"Indie, Adventure, RPG",PC
442864,PGA TOUR 2K21,2020-08-21,3.45,43,75.0,3,"Simulation, Sports","PC, Xbox One, PlayStation 4, Nintendo Switch"
270721,Carto,2020-10-26,3.88,102,75.0,3,"Indie, Adventure, Puzzle","PC, Xbox One, PlayStation 4, Nintendo Switch"
295015,Haven,2020-12-03,3.5,156,75.0,0,"Adventure, RPG","PC, PlayStation 5, Xbox One, PlayStation 4, Xbox Series S/X, Nintendo Switch"
423947,Mortal Shell,2020-08-18,3.22,231,75.0,3,"Action, RPG","PC, Xbox One, PlayStation 4, Nintendo Switch"
463723,Far Cry 6,2021-10-07,3.36,457,75.0,8,"Shooter, Adventure, Action","PC, PlayStation 5, Xbox One, PlayStation 4, Xbox Series S/X"
513030,The Climb 2,2021-03-04,0.0,4,75.0,0,"Action, Simulation",PC
487917,Mario Kart Live: Home Circuit,2020-10-16,4.3,10,75.0,0,Racing,Nintendo Switch
428597,Mail Mole,2021-03-04,0.0,3,75.0,1,"Indie, Adventure, Action","PC, Xbox One, PlayStation 4, Nintendo Switch"
61699,"Honey, I Joined a Cult",2021-09-14,3.62,8,75.0,3,"Strategy, Indie, Simulation",PC
319132,Project Wingman,2020-11-30,3.89,28,75.0,2,"Indie, Action, Simulation","PC, Xbox One"
367052,Knights of Honor II – Sovereign,2022-12-06,3.31,13,75.0,3,"Strategy, Simulation",PC
375282,Total War Saga: TROY,2021-09-02,3.38,62,75.0,4,"Strategy, Action, Simulation","PC, macOS, Linux"
407570,Patapon 2 Remastered,2020-01-30,4.0,14,75.0,0,Action,PlayStation 4
445453,Neversong,2020-05-19,3.14,20,75.0,3,"Casual, Indie, Adventure, Action","PC, Xbox One, PlayStation 4, Nintendo Switch, iOS, macOS, Linux"
436060,Yumeutsutsu Re:Master,2020-04-23,0.0,0,75.0,0,Adventure,"PlayStation 4, Nintendo Switch, PS Vita"
391400,Drake Hollow,2020-09-30,3.48,54,75.0,3,"Indie, Adventure, Action","PC, Xbox One"
489287,Jurassic World Evolution: Complete Edition,2020-11-03,0.0,1,75.0,0,"Strategy, Adventure, Simulation",Nintendo Switch
487915,Super Mario Bros. 35,2020-10-01,3.78,40,75.0,0,Platformer,Nintendo Switch
558987,SaGa Frontier Remastered,2021-04-15,0.0,3,75.0,2,"Adventure, RPG","PC, PlayStation 4, Nintendo Switch, iOS, Android"
560814,Time Loader,2021-11-02,4.0,15,75.0,3,"Racing, Adventure, Action, Puzzle, Casual, Simulation, Indie, Platformer","PC, Xbox One, PlayStation 4, Nintendo Switch"
484967,RIDE 4,2020-10-05,3.17,18,75.0,3,"Racing, Simulation, Sports","PC, PlayStation 5, Xbox One, PlayStation 4, Xbox Series S/X"
286474,Narita Boy,2021-03-30,3.33,76,75.0,1,"Indie, Adventure, Action, Fighting","PC, Xbox One, PlayStation 4, Nintendo Switch, macOS, Linux"
257205,Digimon Survive,2022-07-29,3.07,14,75.0,5,"Strategy, RPG","PC, Xbox One, PlayStation 4, Nintendo Switch"
502117,Need for Speed: Hot Pursuit Remastered,2020-11-06,3.63,136,75.0,3,"Racing, Action, Sports","PC, Xbox One, PlayStation 4, Nintendo Switch"
375198,Agent Intercept,2022-03-30,3.88,8,75.0,1,"Racing, Action","PC, PlayStation 5, Xbox One, PlayStation 4, Xbox Series S/X, Nintendo Switch, iOS"
42857,Dead Island 2,2023-04-21,3.71,205,75.0,11,"Adventure, Action","PC, PlayStation 5, Xbox One, PlayStation 4, Xbox Series S/X"
403798,Pokémon Sword and Shield: The Crown Tundra,2020-10-22,0.0,5,75.0,0,"Adventure, Action",Nintendo Switch
301549,VirtuaVerse,2020-05-11,2.95,20,75.0,1,"Indie, Adventure","PC, Xbox One, macOS, Linux"
428033,Hotshot Racing,2020-09-10,3.28,95,75.0,1,"Racing, Indie","PC, Xbox One, PlayStation 4, Nintendo Switch"
52340,Iron Harvest,2020-08-31,3.32,113,75.0,2,"Strategy, Action","PC, PlayStation 5, Xbox One, PlayStation 4, Xbox Series S/X"
295018,Spellbreak,2020-09-03,2.91,161,75.0,1,"Adventure, Action, RPG","PC, Xbox One, PlayStation 4, Nintendo Switch"
499264,Age of Empires III: Definitive Edition,2020-10-15,3.74,104,75.0,3,Strategy,PC
371832,Rogue Company,2020-09-30,3.16,158,75.0,2,"Shooter, Adventure, Action, RPG, Strategy","PC, Xbox One, PlayStation 4, Nintendo Switch"
558977,Famicom Detective Club: The Girl Who Stands Behind,2021-05-14,0.0,3,74.0,0,Adventure,Nintendo Switch
